1	5437.8661	18.3297	5.3626	-0.9768	18.7500
1	5481.1066	22.6830	5.0747	-1.7855	25.0000
1	5515.3061	7.4206	4.8256	1.2718	12.5000
1	5521.7201	37.5610	10.7651	-0.9432	18.7500
1	5539.8747	11.1311	5.9536	-2.7341	12.5000
1	5570.2810	17.6207	5.8910	-1.8171	18.7500
1	5609.3750	7.7588	-0.1310	-0.1340	12.5000
1	5634.9066	45.0909	59.4236	-34.0735	12.5000
1	5647.8609	17.2254	-8.2322	-2.8397	18.7500
1	5713.5207	23.6825	10.6987	8.7293	25.0000
1	5779.5293	18.0166	3.3667	-0.1954	18.7500
1	5827.8668	28.3645	2.8355	0.1756	31.2500
1	5890.2418	28.4282	1.5080	0.3165	31.2500
1	5954.1490	7.7584	0.3170	0.4621	12.5000
1	5958.5005	31.9551	122.7572	40.8334	12.5000
1	5929.7736	11.0569	0.6167	-0.0203	12.5000
1	5984.5417	14.8965	0.0284	-0.4678	18.7500
1	6030.9153	18.5978	3.4669	-0.6031	18.7500
1	6079.9348	27.8454	2.8844	1.4401	31.2500
1	6136.0137	23.4703	2.3986	-2.0167	25.0000
1	6197.9107	23.5493	1.7605	-0.1346	18.7500
1	6231.7673	57.2976	77.3251	14.7112	25.0000
1	6234.2877	14.4672	1.7837	0.2974	18.7500
1	8353.9333	29.7660	0.6330	-0.1494	31.2500
1	8415.4823	10.6469	0.9221	-0.7520	12.5000
1	8445.5099	17.7394	1.0518	-0.8662	18.7500
1	8482.3744	15.3182	1.3767	-0.6641	18.7500
1	8555.4208	17.8697	1.9258	-0.0667	18.7500
1	8540.4472	58.8976	9.6311	1.4606	25.0000
1	8592.3056	18.2892	1.8127	3.4983	18.7500
1	8617.3369	36.3920	6.8634	0.5676	12.5000
1	8622.6184	12.1610	0.6872	-0.0209	12.5000
1	8672.0891	7.8987	0.4146	-0.0556	12.5000
1	8733.2108	8.3153	0.7561	-0.8500	12.5000
1	8757.9416	10.3459	0.6323	0.6538	12.5000
1	8732.6006	33.2129	10.3499	-2.9039	12.5000
1	8771.4329	37.3679	3.1110	4.9532	18.7500
1	8788.4734	11.3129	-5.2021	1.0077	12.5000
1	8853.1377	17.2114	7.3501	-2.6771	18.7500
1	8881.5489	29.5584	17.6924	0.8734	12.5000
1	8897.6242	10.8734	-6.8181	-3.4381	12.5000
1	8922.1870	7.1111	-0.3028	0.6401	12.5000
1	8954.3719	14.8899	-0.9729	-0.1289	18.7500
1	9012.0082	46.6484	6.4902	15.0784	12.5000
1	8984.3603	7.6157	-0.0015	0.0457	12.5000
1	9051.2050	16.6305	0.2158	-0.3165	18.7500
1	9098.8812	30.2323	-0.1163	0.0326	31.2500
1	9160.1636	40.1871	0.5456	-9.4135	31.2500
1	9203.0021	14.6408	4.7207	1.5769	18.7500
1	9240.2691	17.1149	4.5708	0.4533	18.7500
1	9281.7426	17.9092	0.3995	0.4056	18.7500
1	9287.2220	48.4024	0.0331	0.6670	12.5000
1	9327.4045	6.9974	-0.0466	0.0847	12.5000
1	9357.6506	27.7071	0.3588	-0.5511	25.0000
1	9412.6627	30.6481	0.4629	-0.4144	31.2500
1	9461.3482	26.7357	0.6861	1.3727	18.7500
1	9549.1536	15.7723	1.1640	0.0789	18.7500
1	9507.9568	42.9335	1.3375	-1.1059	31.2500
1	9578.7584	7.3233	0.9412	0.5511	12.5000
1	9609.2842	7.6411	0.1396	0.0168	12.5000
1	9671.2219	21.6182	1.7270	1.1092	25.0000
1	9714.4677	18.3692	1.0068	0.0510	18.7500
1	9751.5889	17.8942	0.4539	0.2706	18.7500
1	9794.1757	26.1023	0.5556	-4.2988	25.0000
1	9856.4768	15.8864	1.4645	-0.7120	18.7500
1	9893.6016	15.6127	0.8979	0.0411	18.7500
1	9930.3033	20.8760	0.5231	3.3146	18.7500
1	9928.5974	78.5035	1.8575	-4.4249	31.2500
1	9959.4923	10.3695	-1.1066	-0.5271	12.5000
1	9990.0338	16.9484	3.5777	0.2177	18.7500
1	10040.1486	29.3088	1.6933	0.3184	31.2500
1	10077.8709	7.6751	0.5729	-0.2742	12.5000
1	10102.3394	10.6692	0.3771	0.2470	12.5000
1	10126.9400	12.3882	0.2545	-0.0362	12.5000
1	10187.3821	11.8572	-0.0635	0.1018	12.5000
1	10217.4998	18.3105	-0.1539	-0.3673	18.7500
1	10223.8316	54.9104	-0.6030	-0.8660	18.7500
1	10266.0290	28.3335	-0.2219	-0.2959	31.2500
1	10359.4123	7.6811	0.0011	-0.0071	12.5000
1	10405.7936	30.7384	0.4457	0.0493	31.2500
1	12537.9151	17.8155	2.3862	-0.4791	18.7500
1	12558.9868	48.5827	4.2244	-0.3556	18.7500
1	12576.2628	15.5903	1.3498	-1.0342	18.7500
1	12613.5348	15.9733	1.0996	0.2669	18.7500
1	12656.3519	18.5653	4.0908	-0.3658	18.7500
1	12693.6988	17.9202	4.0496	-0.8208	18.7500
1	12734.8056	14.8057	0.2787	0.4439	18.7500
1	12765.1366	7.3704	0.1839	0.1347	12.5000
1	12777.8035	28.2045	-0.7084	0.9782	12.5000
1	12806.5172	17.7422	-1.1647	-0.6611	18.7500
1	12861.1220	8.6735	-0.4350	-0.1161	12.5000
1	12891.3484	15.0880	-0.2107	0.1299	18.7500
1	12921.4253	7.3790	-0.0734	-0.1318	12.5000
1	12917.6392	31.7605	0.1642	-0.4094	12.5000
1	12950.9084	15.9621	0.0008	-0.0743	18.7500
1	12987.8641	15.4194	0.1275	0.6632	18.7500
1	13030.4589	24.7874	0.3344	-0.4301	25.0000
1	13080.2561	22.5321	0.4009	0.2038	25.0000
1	13056.6251	51.6476	12.0067	6.6052	12.5000
1	13172.2281	6.8770	-0.0100	0.0272	12.5000
1	13165.7591	42.5821	0.6280	0.2899	25.0000
1	13211.5160	23.7825	0.5564	0.4228	25.0000
1	13254.8728	18.1521	0.0254	-0.0033	18.7500
1	13291.8618	23.3934	-0.0389	-7.2440	18.7500
1	13328.0171	14.1827	0.7317	0.3997	18.7500
1	13407.1922	12.0195	-0.0516	0.0486	12.5000
1	13446.7625	29.7411	0.0294	0.0381	31.2500
1	13484.1756	7.3124	0.0028	0.0039	12.5000
1	13496.2311	35.5056	-0.0077	0.0354	18.7500
1	13515.4974	7.8416	0.0005	0.0000	12.5000
1	13545.8821	15.1396	0.4293	-0.7737	18.7500
1	13576.2998	8.7589	0.5411	-0.2663	12.5000
1	13606.5585	15.6292	0.4991	0.1559	18.7500
1	13643.4275	16.0210	0.6364	0.2512	18.7500
1	13690.5605	30.8542	0.9486	-0.0596	31.2500
1	13728.7396	10.3946	0.5846	-0.3004	12.5000
1	13753.2182	11.9002	0.4740	-0.1401	12.5000
1	13841.5805	27.5106	0.6486	-0.0741	18.7500
1	13866.5963	10.3650	0.1551	-0.4735	12.5000
1	13913.6244	44.2704	0.5440	0.7140	31.2500
1	13890.9567	7.4136	0.3833	0.4465	12.5000
1	13953.3658	14.6940	0.0225	0.0424	18.7500
1	13990.5130	17.8127	-0.0607	0.8754	18.7500
1	14008.9731	43.0260	0.5559	0.4121	12.5000
1	14027.7840	18.0723	-0.0739	-0.0492	18.7500
1	14071.6982	23.1978	5.5318	-1.7567	25.0000
1	14234.6988	85.8364	-0.0410	-3.7046	31.2500
1	14141.1137	28.1816	0.0332	-0.0058	31.2500
1	14204.0843	28.1775	-0.1850	-0.0341	31.2500
1	14313.6521	18.5646	0.1216	-0.1029	18.7500
1	14356.8942	22.5543	0.1094	-0.0864	25.0000
1	14442.0630	55.1912	0.1151	0.0167	12.5000
1	14467.1905	18.0281	0.0462	-0.0655	18.7500
1	14504.5023	18.2939	0.1135	-0.1451	18.7500
1	14484.7523	64.0750	0.2592	-0.2811	31.2500
1	14541.6770	16.5760	0.1140	-0.0877	18.7500
1	14578.8942	15.0774	0.0258	-0.0285	18.7500
1	16733.0320	27.8074	-0.0374	0.4021	31.2500
1	16794.3749	29.3277	0.1305	-0.2529	31.2500
1	16841.9936	17.7220	0.0368	0.1195	18.7500
1	16928.5927	10.6606	0.0224	-0.0141	12.5000
1	16889.6247	29.4010	-0.0087	-0.2853	31.2500
1	16963.3298	23.7842	-0.0394	0.0561	25.0000
1	17046.8775	7.4472	0.0042	0.0049	12.5000
1	17084.2846	29.5385	-0.0521	0.1646	31.2500
1	17115.5966	59.5029	-0.0026	0.3064	12.5000
1	17147.0026	29.5902	-0.0610	-0.0545	31.2500
1	17203.2136	14.7318	0.0169	0.0289	18.7500
1	17242.8929	17.6992	0.0202	-0.0207	18.7500
1	17252.0225	48.1976	0.2314	0.4565	12.5000
1	17291.4851	29.3205	0.0131	0.0070	31.2500
1	17328.5805	7.3204	0.0013	-0.0140	12.5000
1	17412.3911	30.4140	-0.0106	-0.0789	31.2500
1	17452.9613	7.4622	-0.0131	-0.0381	12.5000
1	17458.8528	31.3270	0.1493	-0.2432	12.5000
1	17532.5800	30.8740	0.0195	0.0519	31.2500
1	17580.1975	15.8563	-0.0036	-0.0073	18.7500
1	17624.6253	24.2219	0.0527	0.0593	25.0000
1	17667.0316	15.7192	0.0718	0.2213	18.7500
1	17684.3849	71.2543	1.9837	1.4155	12.5000
1	17710.9962	37.0951	0.1875	0.3222	31.2500
1	17764.0562	22.0619	0.0343	0.0156	25.0000
1	17797.1924	7.0369	0.0504	0.0295	12.5000
1	17833.3432	29.8952	0.3234	0.0342	31.2500
1	17890.6250	14.9905	-0.0223	-0.0165	18.7500
1	17957.3737	28.5693	2.5061	1.0600	31.2500
1	18007.9468	11.2893	0.0469	-0.0879	12.5000
1	18038.5150	17.7213	0.1709	-0.1195	18.7500
1	18068.6033	11.1414	0.0683	-0.1479	12.5000
1	18093.0985	12.1927	0.0603	0.0238	12.5000
1	18113.3919	25.7936	0.0028	0.3012	12.5000
1	18142.5897	15.3723	0.0890	0.4072	18.7500
1	18168.4343	32.9392	0.3264	0.0529	12.5000
1	18172.9048	8.3441	-0.0162	-0.0069	12.5000
1	18203.4482	14.4744	-0.0453	-0.0461	18.7500
1	18265.4141	28.2891	0.1799	-0.0795	31.2500
1	18327.5054	28.2850	-0.0167	-0.0469	31.2500
1	18367.9472	11.5987	0.0007	-0.0002	12.5000
1	18409.5244	18.4315	-0.0166	0.0065	18.7500
1	18453.0614	21.2775	-0.0360	-0.0108	25.0000
1	18495.3519	30.0131	-0.1616	-0.8694	18.7500
1	18516.0566	7.4039	0.1304	-0.1411	12.5000
1	18593.4495	30.4290	0.0473	-0.0323	31.2500
1	18634.3196	45.3244	0.2176	0.2291	12.5000
1	18640.7899	14.8756	0.0459	0.0723	18.7500
1	18678.0890	17.3363	0.0619	0.0399	18.7500
1	18729.4548	16.8201	0.2227	-0.2132	18.7500
1	20877.5723	33.3587	-0.0639	0.6445	31.2500
1	20986.5894	35.3429	-0.0033	0.2355	31.2500
1	21020.9073	9.5559	-0.0232	0.0295	12.5000
1	21045.4792	12.9782	-0.0090	0.0557	12.5000
1	21070.1381	10.5999	0.0026	-0.0345	12.5000
1	21094.5995	12.1166	0.0123	0.0111	12.5000
1	21212.0691	30.1111	0.0360	0.0561	31.2500
1	21208.3110	73.5710	0.2007	0.0831	12.5000
1	21251.4728	12.0987	0.0008	-0.0021	12.5000
1	21290.8861	30.0456	-0.0023	-0.0092	31.2500
1	21327.7694	7.4465	0.0045	0.0008	12.5000
1	21393.9920	18.5641	0.0443	-0.0876	18.7500
1	21357.3221	15.3375	0.0068	0.0744	18.7500
1	21422.2763	7.4595	0.0206	0.0023	12.5000
1	21411.0448	44.6621	0.4078	0.0546	12.5000
1	21446.5333	10.5316	0.0267	-0.0148	12.5000
1	21456.4980	32.9216	0.3515	-0.1161	12.5000
1	21470.9752	12.2153	0.0169	-0.0026	12.5000
1	21547.1635	7.2929	-0.0024	-0.0170	12.5000
1	21574.4476	21.4105	0.1195	-0.4869	18.7500
1	21595.6795	44.2309	0.3027	-0.6796	12.5000
1	21610.5277	14.5771	0.0846	0.0330	18.7500
1	21671.8880	21.6859	0.0045	0.0074	25.0000
1	21731.9920	9.0516	0.0047	-0.0165	12.5000
1	21767.2192	21.4299	0.0096	-0.0454	25.0000
1	21816.8958	24.5458	-0.0314	0.0140	25.0000
1	21872.5359	31.4616	-0.0993	-0.3276	31.2500
1	21946.4813	30.7186	-0.0067	-0.0762	12.5000
1	21919.6581	15.6352	-0.0068	-0.0057	18.7500
1	21953.3381	7.3198	0.0027	-0.0109	12.5000
1	21983.5352	15.1933	-0.0121	0.0254	18.7500
1	22026.2604	23.7091	0.0248	-0.1471	25.0000
1	22068.9035	17.6551	0.0029	0.0023	18.7500
1	22116.4954	30.0501	-0.0278	-0.0279	31.2500
1	22171.5961	21.1233	-0.0131	0.0248	25.0000
1	22253.0091	18.5135	0.0579	-0.0349	18.7500
1	22301.7147	29.5666	0.0478	0.0414	31.2500
1	22345.1673	54.0207	0.2213	-0.0045	18.7500
1	22349.8943	17.4673	0.0123	-0.0100	18.7500
1	22431.3929	37.3385	0.0219	0.0848	31.2500
1	22433.0368	80.6808	2.0092	-0.0143	12.5000
1	22492.7275	29.3142	0.0686	0.0335	31.2500
1	22540.8563	16.9698	0.0187	-0.0331	18.7500
1	22588.6001	30.4881	0.0552	-0.0736	31.2500
1	22643.7634	22.8450	0.0311	-0.0370	25.0000
1	22752.7572	43.9554	0.0048	0.0136	25.0000
1	22738.0165	9.5962	0.0054	0.0020	12.5000
1	22762.9698	8.4129	-0.0007	0.0026	12.5000
1	22797.4221	21.6650	-0.0013	-0.0073	25.0000
1	22841.0162	18.4212	0.0169	-0.0106	18.7500
1	22880.6497	11.8982	-0.0003	0.0034	12.5000
1	22921.3230	27.9783	0.0076	-0.0075	31.2500
1	26.1476	71.1945	3739.7188	558.5201	12.5000
1	22.5721	40.2237	3749.0728	558.9033	18.7500
1	94.2545	17.9292	3735.8174	977.2740	18.7500
1	129.5539	89.4673	3683.9935	969.9124	25.0000
1	171.5534	81.1573	3718.0909	1079.4379	18.7500
1	190.7110	49.4897	3658.2540	1033.9710	18.7500
1	233.9925	43.9433	3632.7481	1079.6013	25.0000
1	301.8012	129.5372	3623.6262	1100.0407	25.0000
1	364.3753	10.4022	3404.2471	448.1129	12.5000
1	361.5111	39.0366	3404.4530	443.5294	12.5000
1	406.3442	26.6166	3516.2449	1036.8219	12.5000
1	430.9256	30.7792	3334.2451	722.7612	12.5000
1	454.4597	38.9782	3473.2898	1048.7343	12.5000
1	338.6736	76.3445	3641.5524	1143.4494	31.2500
1	504.9491	92.0258	3522.6027	1003.9377	12.5000
1	486.5507	59.8843	3483.1487	1070.2891	25.0000
1	555.5253	33.9478	3394.2985	1064.7540	12.5000
1	616.0356	59.6190	3323.4398	979.0030	18.7500
1	602.8742	10.9384	3186.6737	626.7146	12.5000
1	672.7697	8.1645	3117.8770	400.5477	12.5000
1	709.7809	60.2928	3143.2133	884.1971	18.7500
1	677.9354	40.5000	3091.5813	520.6319	18.7500
1	756.3118	78.9009	3121.5509	838.4155	18.7500
1	863.2487	53.7166	3005.0836	814.8065	31.2500
1	859.3750	7.7588	2906.5886	498.8383	12.5000
1	913.1086	52.5017	2912.1622	710.1340	18.7500
1	982.1720	8.6456	2784.9526	378.4278	12.5000
1	1007.5024	76.2058	2906.3862	772.7096	18.7500
1	1037.8123	68.8918	2895.3398	562.0889	12.5000
1	1062.4671	72.4328	2815.4166	570.0429	12.5000
1	1088.9226	55.8610	2737.5020	763.9799	18.7500
1	1127.2590	35.2842	2730.8563	755.0434	25.0000
1	1172.9914	53.8545	2754.6858	660.6396	18.7500
1	1268.6026	39.5419	2587.7862	514.1319	18.7500
1	1222.3375	61.9199	2666.7617	622.0735	31.2500
1	1298.5022	48.5741	2558.4117	536.0540	12.5000
1	1328.4256	7.5569	2525.6924	472.4220	12.5000
1	1279.2481	87.6532	2693.5290	525.8239	31.2500
1	1391.0688	59.2011	2661.9325	624.2771	18.7500
1	1438.9371	73.9678	2581.5814	647.3276	31.2500
1	1488.2933	67.0184	2459.6169	505.1475	18.7500
1	1610.2858	120.4174	2651.7487	694.1269	31.2500
1	1680.3090	76.3943	2353.8996	527.1457	31.2500
1	1641.8996	27.8999	2166.0048	449.2245	31.2500
1	1740.1991	61.3511	2253.9985	494.3468	31.2500
1	1855.4597	76.0313	2217.8009	350.5192	31.2500
1	1837.2166	23.4843	2151.1894	477.3124	25.0000
1	1912.9449	51.7437	2165.5691	436.8063	31.2500
1	1942.7683	20.2353	1819.3314	196.7284	12.5000
1	1962.5643	56.2058	1985.3212	372.7400	18.7500
1	2060.4096	59.3321	1964.6677	378.2429	18.7500
1	2073.9119	31.5721	1973.0185	427.9426	12.5000
1	4249.9871	77.6512	47.0432	-62.9368	18.7500
1	4299.8337	93.5590	181.0509	-34.8227	25.0000
1	4279.4827	55.1407	196.9295	63.2496	18.7500
1	4316.2089	53.2884	45.4308	-1.8112	18.7500
1	4358.8698	58.5487	204.3283	44.5518	25.0000
1	4451.8820	81.4473	378.4528	78.4414	12.5000
1	4456.5396	51.0406	297.1757	77.3662	18.7500
1	4487.4376	46.9408	77.3414	19.4510	12.5000
1	4482.8854	77.6192	344.3257	17.7219	18.7500
1	4549.1110	73.0387	256.8715	59.2140	25.0000
1	4563.8985	107.1014	278.5085	16.4123	12.5000
1	4733.9616	82.2436	221.3451	28.7654	31.2500
1	4755.6873	37.3719	1.5281	1.6324	18.7500
1	4700.5320	46.6150	116.5607	13.3437	18.7500
1	4764.6418	7.5666	-1.6947	0.9857	12.5000
1	4811.8548	62.8217	81.4073	-3.1779	18.7500
1	4848.1122	86.1915	231.2002	93.0448	25.0000
1	4896.3752	55.0689	33.3319	13.3524	18.7500
1	4932.4739	37.1570	2.1030	-5.4639	18.7500
1	4979.5227	52.5536	-0.9428	0.6170	31.2500
1	5028.8886	42.1111	1.8640	-2.0641	12.5000
1	5077.6421	7.1907	0.0438	0.0183	12.5000
1	5068.1674	61.3736	5.0965	0.6181	31.2500
1	5110.8332	58.8111	4.6713	12.2565	12.5000
1	5176.4443	47.6437	0.1093	1.7057	18.7500
1	5183.3006	11.7546	-0.0911	-0.1679	12.5000
1	5244.0120	81.7240	153.0198	1.1441	25.0000
1	5261.0788	48.8069	26.5816	-8.5697	12.5000
1	5291.3808	46.1783	25.5508	-16.0982	18.7500
1	5310.8086	69.9920	81.0754	-24.1694	12.5000
1	5341.4279	69.1637	80.7094	-21.4870	18.7500
1	5369.5598	44.8689	88.9799	6.3664	18.7500
1	5412.0145	53.0228	118.8615	27.0046	25.0000
1	5458.9398	67.2216	126.5116	23.9055	25.0000
1	5511.0225	86.0661	130.2640	4.1228	31.2500
1	5555.5474	52.0922	10.3591	0.2631	18.7500
1	5598.7413	50.4195	9.9134	-5.4869	25.0000
1	5678.3586	10.9120	-8.3946	-2.1806	12.5000
1	5725.8451	58.5401	35.0612	-18.7275	12.5000
1	5749.0108	12.2781	4.3553	-1.0087	12.5000
1	5674.0736	62.7513	74.8579	19.0118	31.2500
1	5801.6423	88.2469	267.6696	47.8007	31.2500
1	5878.2602	73.4509	73.9132	-14.4107	12.5000
1	5858.8906	58.2435	69.3008	-5.5794	12.5000
1	5964.8976	74.7670	174.9393	108.8625	31.2500
1	6005.4577	45.8956	29.4996	54.7037	18.7500
1	6013.9387	82.3703	108.5611	45.1045	18.7500
1	6040.9562	57.6451	9.9665	9.5658	18.7500
1	6069.5125	70.3243	35.4294	-3.4425	12.5000
1	6050.5262	87.3903	75.7664	-6.6555	12.5000
1	6116.2745	77.6733	51.9138	-9.1888	31.2500
1	6170.4540	8.6409	2.3285	-0.7655	12.5000
1	6177.9747	71.8048	51.6658	-8.5425	31.2500
1	6260.1090	32.7501	1.4369	0.1137	12.5000
1	8411.4258	54.0018	1.0519	-1.2424	31.2500
1	8390.9570	7.5241	0.6961	0.2691	12.5000
1	8454.6797	47.5985	11.9862	-7.6008	12.5000
1	8518.6868	21.1626	1.8193	-4.3982	18.7500
1	8490.7085	57.8915	9.8543	-2.4937	25.0000
1	8590.0909	61.6979	9.4442	3.2894	25.0000
1	8623.1283	78.8494	10.2617	1.3979	12.5000
1	8647.2119	10.3586	0.7286	0.6969	12.5000
1	8702.7258	14.6949	0.2503	-0.0519	18.7500
1	8707.2677	51.4249	8.0086	-2.0317	18.7500
1	8745.5052	54.5382	0.3009	0.0543	12.5000
1	8777.8165	86.0004	33.0475	-7.7863	31.2500
1	8814.7739	37.7931	3.8839	-14.1268	25.0000
1	8920.0450	49.9458	11.5026	9.3253	31.2500
1	8975.8370	55.4910	9.1531	-10.4794	25.0000
1	9014.1487	15.6249	0.7204	-1.0540	18.7500
1	9036.6544	44.1853	-4.6836	-3.4665	12.5000
1	9060.5012	51.0104	-2.2671	-4.6317	12.5000
1	9078.0884	68.5861	-6.3769	-1.4056	12.5000
1	9118.5074	82.2582	10.5713	-5.6875	25.0000
1	9195.7067	75.2872	10.7129	1.6849	18.7500
1	9203.3278	45.4098	-1.9334	1.0856	12.5000
1	9233.0207	53.8100	0.8185	-1.2149	18.7500
1	9260.8512	40.4158	2.3694	2.5280	12.5000
1	9266.4463	70.7916	10.6190	7.6662	18.7500
1	9304.6213	66.3501	1.5359	-1.0740	12.5000
1	9314.7527	34.8990	0.4346	0.5944	18.7500
1	9335.8462	65.1498	1.6091	0.1369	18.7500
1	9375.9844	81.4675	7.4714	-3.7209	25.0000
1	9412.2059	74.1273	8.0393	-1.2358	12.5000
1	9484.5618	6.9160	-0.0806	0.0208	12.5000
1	9455.3796	76.2175	7.1839	5.8074	31.2500
1	9555.4025	71.5677	5.6936	-9.3371	25.0000
1	9635.5423	10.3419	4.1673	-3.5424	12.5000
1	9619.4194	37.0212	12.1826	-1.4850	18.7500
1	9674.3363	64.9362	32.3055	-10.1433	18.7500
1	9710.5919	55.5848	33.1554	-1.2185	18.7500
1	9753.9600	60.8426	30.3584	8.7023	25.0000
1	9826.7213	8.2208	1.5906	-0.8162	12.5000
1	9846.5418	51.9453	-13.7979	-9.6967	18.7500
1	9875.2490	40.2421	-11.5706	5.3824	12.5000
1	9899.4117	46.1869	-1.6814	-0.3106	12.5000
1	9879.6671	70.4629	1.0844	0.9455	18.7500
1	9946.3940	118.2229	-10.3237	-0.8951	12.5000
1	9961.5745	41.1288	3.3339	-1.3501	18.7500
1	9971.0355	70.3477	2.2085	-0.5283	12.5000
1	9996.8745	53.6191	2.3324	0.3369	18.7500
1	10092.3670	63.7203	-6.5413	2.3938	12.5000
1	10115.1517	73.6991	-5.2953	-0.9534	12.5000
1	10112.0436	39.8674	-6.6214	2.0141	18.7500
1	10157.2803	18.2534	0.0783	0.2700	18.7500
1	10150.0249	60.7387	-4.8983	-0.6361	25.0000
1	10257.0528	91.1842	0.7379	-1.5562	31.2500
1	10351.5820	44.2431	0.7489	0.1061	25.0000
