3.655	14.912
3.866	14.889
4.053	14.866
4.170	14.866
4.334	14.889
4.498	14.936
4.685	14.889
4.849	14.936
5.037	14.983
5.154	14.936
5.341	14.936
5.482	14.912
5.622	14.889
5.833	14.889
6.020	14.912
6.184	14.912
6.348	14.912
6.535	14.912
6.699	14.912
6.840	14.912
6.980	14.936
7.215	15.006
7.379	15.006
7.542	14.983
7.660	14.983
7.847	15.006
8.034	15.006
8.151	15.006
8.339	15.006
8.456	15.006
8.620	14.983
8.807	14.983
8.901	14.983
9.065	14.983
9.229	14.959
9.393	14.959
9.603	14.959
9.744	14.959
9.931	14.959
10.119	14.983
10.282	14.959
10.470	14.936
10.657	14.936
10.798	14.912
10.985	14.912
11.149	14.889
11.313	14.842
11.453	14.819
11.617	14.795
11.758	14.772
12.062	14.842
12.297	14.748
12.507	14.725
12.695	14.702
12.952	14.631
13.140	14.561
13.350	14.491
13.655	14.303
13.866	14.233
13.983	14.163
14.170	14.093
14.357	14.022
14.545	13.976
14.779	13.999
14.943	13.976
15.154	13.905
15.341	13.835
15.575	13.788
15.716	13.718
15.950	13.648
16.137	13.671
16.371	13.601
16.582	13.577
16.746	13.507
16.934	13.484
17.168	13.414
17.379	13.343
17.589	13.320
17.777	13.320
17.941	13.343
18.104	13.320
18.292	13.273
18.503	13.226
18.690	13.250
18.877	13.250
19.088	13.250
19.299	13.179
19.486	13.179
19.674	13.086
19.838	13.015
20.001	12.992
20.189	12.945
20.376	12.922
20.517	12.875
20.657	12.875
20.868	12.828
21.079	12.805
21.266	12.805
21.430	12.828
21.594	12.852
21.805	12.828
21.945	12.805
22.109	12.758
22.297	12.758
22.484	12.688
22.718	12.641
22.905	12.617
23.093	12.617
23.280	12.594
23.467	12.594
