1184.27	0.00	2140.47
1298.66	329.18	2614.41
1255.56	557.34	2762.33
1159.46	3022.71	4211.67
0.00	13791.67	4907.23
305.40	14182.34	4576.21
464.74	14311.81	4500.43
487.00	14349.78	4437.56
769.74	14536.79	3811.93
1254.38	14790.37	2963.59
2975.04	15592.73	18.82
3074.44	15473.57	8.02
3584.18	14442.38	6.85
4558.01	11807.03	16.87
4655.72	10969.89	67.94
3022.33	1298.45	729.80
2875.34	843.72	718.96
2720.13	605.84	741.51
2553.33	390.14	770.22
2077.92	168.45	1191.94
1953.02	137.80	1228.13
1804.85	96.28	1335.42
3299.48	14861.31	31.39
2569.28	15403.52	375.18
2965.28	15560.59	45.01
2739.45	15455.28	243.53
2551.26	15367.53	397.29
2999.83	15549.11	44.27
2741.27	15428.54	223.76
3012.05	15527.23	34.75
2712.05	15387.33	246.72
2537.04	15305.73	423.24
3012.90	15500.04	9.90
2578.15	15297.31	361.84
2996.37	15464.75	44.92
2759.73	15354.40	237.68
2560.46	15261.48	406.21
2676.50	15288.01	303.83
3055.41	15437.11	31.54
2881.69	15356.10	166.44
2621.10	15234.59	368.01
3032.25	15398.73	13.42
2868.38	15322.31	164.65
2649.87	15220.42	346.68
2608.90	15201.32	389.47
3077.09	15392.05	19.79
2805.10	15265.22	196.64
2582.56	15161.44	407.38
3072.21	15362.19	7.55
2881.03	15273.04	132.14
2677.10	15177.95	323.05
3074.13	15335.50	19.85
2741.56	15180.42	251.79
3097.42	15318.78	13.00
2846.62	15201.82	176.39
2629.24	15100.46	375.91
3034.55	15261.87	24.48
2813.65	15158.87	219.03
2543.67	15032.98	427.52
3096.01	15262.95	0.00
2956.82	15198.04	115.91
2729.05	15091.84	302.34
2577.21	15021.03	420.13
3117.67	15245.47	13.23
2897.60	15142.85	172.21
2677.53	15040.23	360.48
3039.75	15181.55	48.92
2921.43	15126.37	154.05
2717.02	15031.06	316.61
2609.46	14980.90	393.33
3090.72	15177.73	8.71
2895.83	15086.85	164.44
2688.77	14990.30	349.19
3095.06	15152.17	2.16
2956.88	15087.73	118.18
2755.87	14994.00	280.73
2655.37	14947.14	371.05
3112.68	15132.80	4.37
2882.11	15025.29	205.95
2675.83	14929.10	368.79
3141.52	15118.66	5.76
2782.62	14951.31	291.26
2737.42	14930.23	337.20
2568.36	14851.39	454.33
3182.99	15110.42	13.95
2941.21	14997.67	163.96
2747.78	14907.48	333.90
3169.67	15076.62	21.03
3020.01	15006.84	102.68
2857.89	14931.23	228.37
3168.62	15048.55	25.50
2963.89	14953.08	163.77
3201.30	15036.20	8.12
3010.11	14947.05	135.28
3142.55	14981.22	27.87
2962.60	14897.31	185.78
3169.63	14966.27	25.41
2946.79	14862.36	179.17
3164.63	14936.36	43.10
3166.16	14909.48	36.27
3246.26	14919.25	37.08
3182.61	14861.98	39.30
3256.26	14868.74	31.09
2489.46	15366.29	456.97
2155.68	15210.65	713.55
2216.57	15211.46	617.10
2091.36	15153.07	786.65
2508.57	15320.03	453.54
2172.44	15163.30	662.44
1952.66	15060.81	887.83
2174.53	15136.69	696.94
1937.03	15025.93	940.83
2160.15	15102.39	729.19
2373.63	15174.36	565.07
2261.55	15122.09	639.73
2149.46	15069.83	688.04
1925.27	14965.28	888.09
2381.26	15150.33	561.95
2175.88	15054.56	660.69
1983.33	14964.77	890.40
2410.17	15136.23	543.08
2224.01	15049.42	663.83
2087.51	14985.77	778.67
2376.75	15093.06	566.39
2226.54	15023.02	647.86
2409.47	15080.73	550.35
2236.39	15000.02	666.41
2038.58	14907.78	785.00
2498.68	15094.75	470.84
2373.20	15036.23	567.71
2180.04	14946.16	664.63
2052.59	14886.73	738.29
2507.53	15071.28	475.00
2335.08	14990.87	596.49
2150.32	14904.72	716.47
2445.31	15014.69	533.68
2194.49	14897.73	701.90
2384.14	14958.59	570.96
2200.06	14872.75	708.87
2374.74	14926.62	583.13
2408.56	14914.80	553.08
2491.14	14925.73	500.62
2432.98	14871.02	541.65
2492.06	14870.98	483.54
2542.34	14866.85	464.08
1827.94	15057.82	1174.27
1705.04	15000.51	1562.79
1806.79	15020.37	1207.40
1748.32	14993.11	1540.12
1848.22	15012.11	1095.65
1807.46	14993.10	1335.54
1753.11	14967.76	1545.45
1806.60	14965.12	1165.28
1699.52	14915.18	1545.93
1842.45	14954.25	1106.61
1758.84	14915.26	1418.00
1775.81	14895.59	1129.20
1726.00	14872.36	1545.79
1816.45	14886.96	1133.37
1765.10	14863.01	1466.57
1826.92	14864.26	1173.36
1885.15	14863.83	1082.10
1459.22	14885.89	2186.46
1660.49	14952.16	1751.42
1422.12	14841.00	2228.97
1526.04	14861.87	2068.97
3289.98	14829.30	29.15
3293.71	14803.45	27.64
3288.31	14773.35	29.37
3379.51	14788.29	8.86
3333.70	14739.35	29.73
3367.59	14727.56	20.90
3332.21	14683.48	39.20
3397.66	14686.42	13.34
3342.53	14633.12	46.08
3369.01	14617.89	52.35
3364.53	14588.21	62.52
3450.96	14600.93	20.37
3467.31	14580.97	31.70
3472.33	14555.73	25.35
3511.99	14546.63	25.65
3536.81	14530.63	5.81
3499.22	14485.52	30.13
3531.72	14473.08	23.21
3520.95	14440.48	36.67
3565.39	14406.03	27.16
3570.19	14380.69	19.21
3541.78	14339.85	41.17
3525.73	14304.79	76.10
3462.19	14247.57	88.54
3547.25	14259.65	14.10
3596.63	14255.09	26.67
3589.45	14224.16	14.35
3540.17	14173.60	31.27
3596.73	14172.39	15.67
3629.04	14159.87	23.72
3651.23	14142.63	13.53
3661.94	14120.04	18.18
2670.82	14844.00	368.18
2710.97	14835.14	336.36
2764.29	14832.43	327.07
2559.46	14736.91	449.54
2722.63	14785.41	359.36
2711.58	14752.68	362.06
2600.16	14700.72	436.60
2853.88	14791.45	279.06
2638.74	14691.12	400.09
2985.21	14825.10	185.92
2831.72	14753.53	309.55
2631.13	14659.99	410.84
3043.85	14824.86	185.47
2829.53	14724.93	324.28
2579.50	14608.33	464.84
3108.88	14827.60	133.22
2863.12	14713.00	311.05
2654.24	14615.60	414.04
2959.74	14730.47	230.43
2829.28	14669.64	347.26
3135.61	14784.90	135.31
2930.76	14689.37	292.25
2712.26	14587.49	397.38
2982.79	14686.05	245.93
2722.86	14564.84	434.36
3086.37	14706.76	176.56
2903.41	14621.45	333.49
2769.24	14558.89	403.71
2622.88	14490.64	467.05
3064.69	14669.07	207.51
2841.07	14564.80	393.17
2993.87	14608.46	297.35
2739.07	14489.65	461.57
2970.27	14569.88	315.55
2724.08	14455.07	460.01
3173.90	14637.25	164.46
2992.31	14552.57	324.62
2810.73	14467.90	447.31
2713.88	14422.74	506.86
3086.97	14569.12	253.01
2783.35	14427.54	475.36
3233.78	14610.00	131.13
3028.94	14514.48	304.12
2892.38	14450.80	406.61
2714.85	14368.02	523.94
3109.88	14524.64	252.74
2912.14	14432.43	386.93
2714.39	14340.22	534.10
3128.72	14505.84	227.79
