1985.75	417.98	2522.65
2332.09	2041.43	3641.34
64.23	10527.88	6210.19
0.00	11656.45	5689.40
334.25	13246.68	5115.03
323.68	13269.34	5097.62
515.64	13745.03	4725.48
879.37	14162.90	4455.96
1693.97	14708.27	3188.42
3325.35	15469.02	23.23
3358.57	15456.93	18.08
3369.14	15434.27	7.76
4400.99	13901.83	21.24
4885.10	11562.29	15.94
4428.42	7129.00	183.98
3274.32	1322.29	664.54
3244.03	1032.33	707.92
3251.54	897.92	746.83
3086.06	572.49	810.88
2878.32	337.70	861.95
2809.58	278.06	877.87
2690.63	222.59	1016.49
2098.15	29.06	1502.48
2035.84	0.00	1608.37
3409.11	15259.83	5.18
3419.67	15237.17	12.88
3430.24	15214.51	2.65
3341.58	15449.01	30.97
3307.59	15433.16	65.94
3296.26	15427.88	73.40
3239.62	15401.46	123.88
3182.97	15375.04	172.87
3369.14	15434.27	30.97
3295.50	15399.93	88.59
3284.17	15394.65	100.35
3357.04	15401.05	54.75
3243.75	15348.22	144.06
3209.77	15332.37	172.87
3333.62	15362.54	62.18
3248.66	15322.92	144.04
3220.33	15309.72	168.74
3366.85	15350.45	47.26
3230.90	15287.06	156.38
3366.08	15322.52	47.24
3224.47	15256.48	168.72
3365.32	15294.58	47.22
3353.99	15289.29	54.68
3342.66	15284.01	69.59
3337.00	15281.37	77.05
3257.69	15244.39	144.00
3229.37	15231.18	168.71
3387.21	15277.20	7.73
3387.21	15277.20	30.89
3375.89	15271.92	39.75
3336.23	15253.43	80.78
3222.94	15200.60	176.94
3397.78	15254.54	30.88
3346.80	15230.77	65.83
3307.15	15212.28	112.02
3397.01	15226.60	33.44
2703.01	15206.40	50.90
2669.03	15190.55	84.52
3144.08	15384.49	219.96
3154.65	15361.84	211.30
3165.21	15339.18	198.30
3148.22	15331.26	219.94
3029.26	15275.79	295.86
3017.94	15270.50	299.78
2995.28	15259.93	334.84
2983.95	15254.65	350.32
2995.28	15259.93	358.06
3028.50	15247.85	303.70
3028.50	15247.85	311.50
2977.52	15224.07	369.55
3175.78	15316.52	211.30
3095.71	15251.60	246.26
3027.74	15219.90	307.59
3033.41	15222.55	315.41
3010.75	15211.98	342.65
2999.42	15206.70	350.33
3185.58	15265.93	202.62
3134.60	15242.15	246.31
3066.63	15210.45	299.86
3150.83	15222.14	246.33
3172.73	15204.76	228.57
3161.40	15199.48	237.27
2938.64	15233.52	401.29
2926.54	15200.30	443.96
3429.48	15186.58	5.18
3451.37	15169.20	5.19
3440.04	15163.92	20.58
3461.94	15146.54	5.19
3472.50	15123.88	2.67
3455.51	15115.96	23.14
3460.41	15090.66	5.18
3460.41	15090.66	15.43
3470.98	15068.01	18.00
3481.54	15045.35	12.87
3492.10	15022.69	17.99
3508.33	15002.68	5.20
3502.67	15000.04	20.56
3524.57	14982.66	5.21
3496.24	14969.45	28.23
3529.47	14957.36	15.44
3215.75	15142.08	193.93
3396.25	15198.67	36.45
3356.60	15180.17	69.53
3237.65	15124.70	164.55
3220.65	15116.78	181.03
3401.15	15173.36	39.71
3344.51	15146.95	84.53
3253.88	15104.69	156.30
3231.22	15094.12	181.03
3434.38	15161.27	25.71
3343.75	15119.01	88.44
3264.44	15082.03	156.30
3241.78	15071.47	172.78
3422.28	15128.05	36.42
3365.64	15101.64	73.23
3331.65	15085.79	104.12
3252.35	15048.81	164.53
3308.23	15047.28	119.79
3274.25	15031.43	152.16
3415.09	15069.53	43.39
3364.11	15045.76	76.93
3329.36	15001.97	111.93
3441.89	15026.86	36.39
3362.58	14989.88	92.31
3294.61	14958.18	160.40
2646.37	15179.98	115.84
3032.64	15194.61	338.80
3021.31	15189.33	346.53
3009.98	15184.04	361.91
3071.53	15185.16	303.77
3003.55	15153.46	381.13
3194.62	15187.39	202.59
3194.62	15187.39	211.26
3183.29	15182.11	228.58
3120.98	15153.05	278.16
3103.99	15145.13	291.79
3092.66	15139.85	303.80
3125.88	15127.75	273.60
3006.93	15072.28	373.37
3193.09	15131.51	219.90
3040.15	15060.19	338.76
3164.01	15090.36	246.30
3101.70	15061.31	295.95
3090.37	15056.02	307.68
3084.71	15053.38	315.47
3039.39	15032.25	350.34
2999.74	15013.76	380.99
3157.58	15059.78	255.40
3049.96	15009.60	338.76
3027.30	14999.03	357.99
3156.82	15031.84	255.39
3049.19	14981.65	338.75
3015.20	14965.81	365.62
3167.38	15009.18	241.72
3054.09	14956.36	334.85
3014.44	14937.86	365.60
3177.95	14986.53	232.84
3200.60	14997.10	215.53
3188.51	14963.87	228.51
3211.17	14974.44	211.21
3204.74	14943.86	228.53
3221.74	14951.78	211.21
2965.43	15190.85	388.76
2920.11	15169.72	422.50
2846.48	15135.38	457.71
2767.17	15098.40	520.63
2970.33	15165.55	401.34
2902.36	15133.85	435.19
2845.71	15107.44	467.15
2811.73	15091.59	500.17
2963.90	15134.97	405.55
2861.94	15087.42	457.72
2827.96	15071.57	490.71
2957.48	15104.39	401.23
2895.17	15075.33	435.09
2990.70	15092.30	381.03
2860.42	15031.54	462.38
2837.76	15020.98	485.96
2893.64	15019.45	443.56
2989.17	15036.42	384.83
2881.55	14986.23	457.68
2903.44	14968.86	443.54
2902.68	14940.92	443.50
2508.90	15060.71	610.34
2491.90	15052.78	641.82
2377.85	14972.01	615.48
2377.85	14972.01	634.40
2398.98	14926.70	646.95
2539.83	14964.80	678.15
2675.78	15028.19	611.61
2641.79	15012.35	649.25
2561.73	14947.42	678.33
2714.67	15018.74	592.81
2629.70	14979.12	642.93
2702.57	14985.52	605.40
2718.80	14965.51	592.77
2752.03	14953.42	567.64
2695.38	14927.00	611.63
2339.73	15009.40	874.90
2385.04	15030.54	830.18
2372.95	14997.31	797.17
2304.21	14937.67	722.70
2281.55	14927.11	790.70
2371.42	14941.43	676.51
2326.10	14920.30	749.01
2314.78	14915.02	780.22
2376.32	14916.13	694.40
2175.46	14932.80	1041.29
2271.75	14977.70	932.69
2181.12	14935.44	1028.91
2276.65	14952.41	944.76
2259.66	14944.48	974.61
2191.69	14912.79	1004.13
2130.14	14911.67	1162.99
3478.49	14933.59	43.36
3528.70	14929.42	7.75
3506.05	14918.86	36.37
